"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_helveticus_IMAU30035_00181","","","61","74","44","827","58.0952380952381","91.78690344062154","15.493550368550368","7.834716149388684e-32","1.9590707731546405e-27","1.2580293431205869e-29"
"L_johnsonii_Q1-7_00029","","","82","185","23","716","78.0952380952381","79.46725860155382","13.798354876615747","7.848533394393583e-32","1.9625257752681155e-27","1.2580293431205869e-29"
"uncultured_L_sp_Chicken_7_mag_102_00763","","","87","222","18","679","82.85714285714286","75.3607103218646","14.783033033033034","9.57487486768857e-32","2.394197460665527e-27","1.5249665354557496e-29"
"L_crispatus_1D_00446","","","49","34","56","867","46.666666666666664","96.22641509433963","22.3125","1.0605748688793913e-31","2.651967459632918e-27","1.6784604174891885e-29"
"L_gallinarum_HFD4_01932","","","61","75","44","826","58.0952380952381","91.67591564927858","15.268484848484848","1.3502651307875066e-31","3.3763379595341605e-27","2.123482993417711e-29"
"L_delbrueckii_subsp_lactis_FAM_21748_01688","","","87","224","18","677","82.85714285714286","75.13873473917869","14.607886904761905","1.7552072890913326e-31","4.388895826372877e-27","2.7430598914830485e-29"
"L_helveticus_IMAU30078_01262","","","55","54","50","847","52.38095238095239","94.00665926748057","17.253703703703703","2.982140283189608e-31","7.456841778115614e-27","4.631578744171189e-29"
"L_helveticus_IMAU20067_01225","","","67","103","38","798","63.8095238095238","88.56825749167592","13.660194174757281","3.1216175333448583e-31","7.805604642128818e-27","4.818274470449888e-29"
"L_helveticus_IMAU30003_01028","","","70","118","35","783","66.66666666666666","86.90344062153163","13.271186440677965","3.3968859477905214e-31","8.493913312450198e-27","5.210989762239385e-29"
"L_delbrueckii_subsp_lactis_1_01226/0.1","1020_g_914","1020_g_2480","80","177","25","724","76.19047619047619","80.35516093229744","13.089265536723165","4.76425135810417e-31","1.1913010520939478e-26","7.246629413740752e-29"
"L_delbrueckii_subsp_bulgaricus_LJJ_00227/5","","","85","212","20","689","80.95238095238095","76.47058823529412","13.8125","4.781819049259044e-31","1.195693853267224e-26","7.246629413740752e-29"
"L_delbrueckii_ME-783_00001","","","81","184","24","717","77.14285714285715","79.57824639289677","13.15149456521739","5.362054787001275e-31","1.340781799489669e-26","8.07699879210644e-29"
"L_helveticus_IMAU10142_00328","","","46","28","59","873","43.80952380952381","96.89234184239733","24.30871670702179","5.702279479819199e-31","1.4258549839287907e-26","8.538053795980783e-29"
"L_amylovorus_DSM_16698_00704/0.1","","","34","5","71","896","32.38095238095238","99.44506104328525","85.81408450704225","7.2613030826546e-31","1.8156888358177827e-26","1.0807671641772515e-28"
"L_acidophilus_JBNU_C5_00943","","","86","221","19","680","81.9047619047619","75.47169811320755","13.927125506072874","7.3698969621110655e-31","1.842842735375872e-26","1.09043948838809e-28"
"L_helveticus_IMAU80627_01087","","","85","214","20","687","80.95238095238095","76.24861265260822","13.643691588785046","8.8353652044881e-31","2.2092830693822494e-26","1.2995782761072056e-28"
"L_sp_UBA10789_00845","1020_g_385","1020_g_2372","83","201","22","700","79.04761904761905","77.6914539400666","13.138851198552691","1.4700503299717956e-30","3.675860850094475e-26","2.149626228125424e-28"
"L_helveticus_IMAU30023_02016","","","32","3","73","898","30.476190476190478","99.66703662597114","131.21461187214612","1.7156731709397927e-30","4.2900407639349514e-26","2.494209746473809e-28"
"L_sp_S2-2_00465","","","61","80","44","821","58.0952380952381","91.12097669256381","14.227556818181819","1.88138352671338e-30","4.704399508546806e-26","2.7193060743045123e-28"
"L_sp_LAC3_02572","1020_g_130","1020_g_1960","37","789","68","112","35.23809523809524","12.430632630410656","0.07723849996272274","1.9309365216517238e-30","4.828306772390135e-26","2.7590324413657916e-28"
"L_sp_A27_00905","","","68","112","37","789","64.76190476190476","87.56936736958934","12.946911196911197","1.9309365216517238e-30","4.828306772390135e-26","2.7590324413657916e-28"
"L_helveticus_DLBSA202_00202","","","31","2","74","899","29.523809523809526","99.7780244173141","188.30405405405406","1.9632196071087864e-30","4.9090306275755206e-26","2.7734636313985993e-28"
"L_johnsonii_FI9785_00413/2","","","31","2","74","899","29.523809523809526","99.7780244173141","188.30405405405406","1.9632196071087864e-30","4.9090306275755206e-26","2.7734636313985993e-28"
"L_sp_UBA9140_00896/9","1020_g_1304","1020_g_2888","94","295","11","606","89.52380952380953","67.25860155382908","17.554391371340525","2.3733339944958733e-30","5.934521653236931e-26","3.334000928784793e-28"
"L_helveticus_LZ-R-5_00841","","","90","258","15","643","85.71428571428571","71.36514983351832","14.953488372093023","2.507293186115606e-30","6.269486611882073e-26","3.502506487084957e-28"
"L_acidophilus_JBNU_C5_00880","","","78","169","27","732","74.28571428571429","81.24306326304107","12.512820512820513","2.5286529326199523e-30","6.322896658016191e-26","3.5127203655645503e-28"
"L_gallinarum_DSM_10532_00884","","","67","108","38","793","63.8095238095238","88.01331853496114","12.946150097465887","2.8759726832340407e-30","7.191369694426718e-26","3.9731324278600654e-28"
"L_sp_UBA10721_01974/7","","","79","176","26","725","75.23809523809524","80.4661487236404","12.51638986013986","3.075241648392315e-30","7.689641741804984e-26","4.225077880112629e-28"
"L_amylovorus_PMRA3_01088/0.1","","","40","16","65","885","38.095238095238095","98.22419533851277","34.03846153846154","3.1562354958501445e-30","7.892166857373286e-26","4.3126594849034355e-28"
"L_amylovorus_DSM_20531_00778","","","98","340","7","561","93.33333333333333","62.264150943396224","23.1","3.696234403241252e-30","9.24243412530475e-26","5.023062024622147e-28"
"L_helveticus_AHU1049_01187","","","50","42","55","859","47.61904761904761","95.338512763596","18.593073593073594","5.250027751447493e-30","1.3127694392494455e-25","7.096051022969976e-28"
"L_helveticus_KLDS1.8701_02187","","","42","21","63","880","40.0","97.669256381798","27.936507936507937","6.887213772759681e-30","1.7221478038785583e-25","9.25885916063741e-28"
"L_amylovorus_DSM_20531_00020","","","39","15","66","886","37.142857142857146","98.33518312985572","34.903030303030306","1.014645022345312e-29","2.5371198783744524e-25","1.3567485980612045e-27"
"L_helveticus_IMAU10029_00787","","","55","60","50","841","52.38095238095239","93.34073251942286","15.418333333333333","1.1953876785231722e-29","2.989066890147192e-25","1.5899291968868044e-27"
"L_gasseri_1001285H_161024_C10_00377","","","84","216","21","685","80.0","76.02663706992232","12.685185185185185","1.5490066463192968e-29","3.8732911191214014e-25","2.049360380487514e-27"
"L_sp_M0403_01575","1020_g_1290","1020_g_2874","52","50","53","851","49.523809523809526","94.45061043285239","16.6988679245283","1.5653204816178153e-29","3.9140838642853473e-25","2.060044139097551e-27"
"L_delbrueckii_ME-793_00894","","","67","112","38","789","63.8095238095238","87.56936736958934","12.420817669172932","1.593023697805559e-29","3.9833557563628002e-25","2.085526574011937e-27"
"L_gasseri_497_LGAS_01096","1020_g_1131","1020_g_2222","75","156","30","745","71.42857142857143","82.68590455049944","11.939102564102564","1.7200658495697388e-29","4.301024656849132e-25","2.2401170087755894e-27"
"L_crispatus_MHKL_MAG_00003_00418/0.1","","","83","209","22","692","79.04761904761905","76.80355160932297","12.491518051326663","1.737300567389977e-29","4.344120068758637e-25","2.250839413864579e-27"
"L_helveticus_UC1285_00267/0.1","","","79","182","26","719","75.23809523809524","79.80022197558269","12.003592561284869","2.227232688501252e-29","5.56919533759738e-25","2.8707192461842167e-27"
"L_taiwanensis_DSM_21401_00017/0.1","","","77","170","28","731","73.33333333333333","81.13207547169812","11.825","3.0480985651412264e-29","7.6217704621356365e-25","3.908600236992634e-27"
"L_amylovorus_PMRA3_01712","","","87","242","18","659","82.85714285714286","73.14095449500554","13.161845730027549","3.2861671733668576e-29","8.217061017003828e-25","4.1923780698999124e-27"
"uncultured_L_sp_MGBC161554_00691/7/0.1","","","43","25","62","876","40.95238095238095","97.2253052164262","24.301935483870967","3.374511978228691e-29","8.437967201560842e-25","4.28323208201058e-27"
"L_taiwanensis_107v_00526","","","74","152","31","749","70.47619047619048","83.12985571587126","11.762733446519524","3.441951665235057e-29","8.60660013892026e-25","4.346767746929424e-27"
"L_helveticus_IMAU10142_00328/0.1","","","33","6","72","895","31.428571428571427","99.33407325194229","68.36805555555556","5.135429490121041e-29","1.2841141440047663e-24","6.4528348944963126e-27"
"L_crispatus_Mitchell_12_29_17_G06_S623-bin_1_00535/0.1","","","68","120","37","781","64.76190476190476","86.68146503884573","11.961261261261262","5.327767468788639e-29","1.3322082555705992e-24","6.661041277852996e-27"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_860_01388","","","84","221","21","680","80.0","75.47169811320755","12.307692307692308","6.767358379885774e-29","1.6921779628904377e-24","8.418795835275809e-27"
"L_helveticus_IMAU10029_01931","","","60","83","45","818","57.14285714285714","90.78801331853496","13.140562248995984","6.972628746432025e-29","1.743505818045328e-24","8.631216921016475e-27"
"L_helveticus_IMAU80622_00921","","","69","126","36","775","65.71428571428571","86.01553829078802","11.789021164021165","7.229551345360491e-29","1.8077493139073907e-24","8.905169034026556e-27"
"L_kefiranofaciens_1207_00707","","","53","56","52","845","50.476190476190474","93.78468368479467","15.379464285714286","7.82661379070506e-29","1.9570447783658e-24","9.593356756695098e-27"
"L_amylovorus_1394N20_02017","","","93","299","12","602","88.57142857142857","66.81465038845728","15.603678929765886","8.164954143320403e-29","2.0416467835372667e-24","9.959252602620812e-27"
"L_helveticus_FAM13019_01968","","","37","13","68","888","35.23809523809524","98.55715871254162","37.16742081447964","9.606107664263753e-29","2.4020072214491513e-24","1.1660229230335686e-26"
"L_sp_UBA8002_00437/2/0.1","","","38","15","67","886","36.19047619047619","98.33518312985572","33.50049751243781","1.0435503614801351e-28","2.609397678881078e-24","1.2605785888314386e-26"
"L_helveticus_IMAU10142_00635","","","31","4","74","897","29.523809523809526","99.55604883462819","93.94256756756756","1.6704884355775823e-28","4.1770563331617444e-24","2.0082001601739155e-26"
"L_helveticus_IMAU80756_00108","","","91","284","14","617","86.66666666666667","68.47946725860156","14.121478873239436","2.2935307277608553e-28","5.734973584766019e-24","2.744006499888047e-26"
"L_kefiranofaciens_1207_01947/6","","","28","1","77","900","26.666666666666668","99.88901220865705","327.27272727272725","2.4664893356505204e-28","6.167456583794126e-24","2.936884087521012e-26"
"L_amylovorus_1394N20_01316","","","29","2","76","899","27.61904761904762","99.7780244173141","171.51973684210526","2.8819715650254765e-28","7.206369898346204e-24","3.4153411840503335e-26"
"L_helveticus_IMAU40093_00034","","","76","173","29","728","72.38095238095238","80.79911209766925","11.028104444887383","6.6847948880933595e-28","1.6715329617677444e-23","7.884589442300681e-26"
"L_acetotolerans_LJ49_00777/0.3","","","36","13","69","888","34.285714285714285","98.55715871254162","35.63879598662207","9.870307068929542e-28","2.468070282585832e-23","1.1587184425285598e-25"
"L_helveticus_CAUH18_00460/0.1","","","72","150","33","751","68.57142857142857","83.35183129855716","10.923636363636364","1.066412196046526e-27","2.6665636962143384e-23","1.2460578019693171e-25"
"L_helveticus_ATCC_12046_02213","","","62","98","43","803","59.04761904761905","89.12319644839067","11.814428096820123","1.1679953521686765e-27","2.9205723780977753e-23","1.3584057572547791e-25"
"L_delbrueckii_subsp_lactis_DSM_20073_01129/0.1","","","44","32","61","869","41.904761904761905","96.44839067702553","19.58811475409836","1.4303534174419644e-27","3.576598720313632e-23","1.6558327408859407e-25"
"L_delbrueckii_ME-783_00782","","","73","157","32","744","69.52380952380952","82.5749167591565","10.810509554140127","1.5483838553761988e-27","3.871733830368185e-23","1.7842091384185183e-25"
"L_helveticus_IMAU40088_00629/0.1","","","40","22","65","879","38.095238095238095","97.55826859045506","24.587412587412587","1.7170648059811314e-27","4.293520547355819e-23","1.9695048382366143e-25"
"L_acetotolerans_CN247_01509/6","","1020_g_2822","60","90","45","811","57.14285714285714","90.01109877913429","12.014814814814814","1.8984159085954437e-27","4.7469889794429073e-23","2.1675748764579487e-25"
"L_gallinarum_HFD4_01060","","","30","4","75","897","28.57142857142857","99.55604883462819","89.7","1.9184467364896664e-27","4.7970760645924107e-23","2.1706226536617243e-25"
"L_ultunensis_MGYG_HGUT_01335_02112","","","30","4","75","897","28.57142857142857","99.55604883462819","89.7","1.9184467364896664e-27","4.7970760645924107e-23","2.1706226536617243e-25"
"L_helveticus_IMAU30094_02182","","","39","20","66","881","37.142857142857146","97.78024417314096","26.029545454545456","2.3082760770616892e-27","5.771844330692753e-23","2.5999298786904297e-25"
"L_acetotolerans_CN247_01509/6/0.1","","","53","62","52","839","50.476190476190474","93.11875693673696","13.792493796526054","2.5205096500033487e-27","6.302534379833373e-23","2.8262486008221406e-25"
"L_helveticus_H9_01956","1020_g_1031","1020_g_2956","54","66","51","835","51.42857142857142","92.67480577136516","13.39572192513369","2.8496814129531693e-27","7.125628373089399e-23","3.1810840951291963e-25"
"L_paragasseri_JCM_1130_00508","","","83","227","22","674","79.04761904761905","74.80577136514984","11.201842210652783","3.2700747709975724e-27","8.17682196487943e-23","3.634143095501969e-25"
"L_johnsonii_FI9785_00239","","","77","185","28","716","73.33333333333333","79.46725860155382","10.643243243243242","3.8368734377358104e-27","9.594102031058393e-23","4.245177889848847e-25"
"L_gasseri_EJL_02094","1020_g_930","1020_g_2815","75","173","30","728","71.42857142857143","80.79911209766925","10.520231213872833","5.179474071255085e-27","1.295127491517334e-22","5.705407451618211e-25"
"L_helveticus_IMAU10149_00610","","","39","21","66","880","37.142857142857146","97.669256381798","24.761904761904763","6.147606214189476e-27","1.5372089338580785e-22","6.742144446745959e-25"
"L_crispatus_D31t1_170403_E4_00322","","","67","127","38","774","63.8095238095238","85.90455049944507","10.74554496477414","6.184566900469382e-27","1.546450953462369e-22","6.753060932150082e-25"
"L_helveticus_IMAU50022_01621","","","76","180","29","721","72.38095238095238","80.02219755826859","10.497318007662836","6.2247163727371345e-27","1.5564903290029204e-22","6.7673492565344365e-25"
"L_crispatus_MHKL_MAG_00244_00033/0.1","","","79","201","26","700","75.23809523809524","77.6914539400666","10.581706850363567","7.971494361621127e-27","1.9932721651233629e-22","8.62888383170287e-25"
"L_helveticus_IMAU20035_02082","","","30","5","75","896","28.57142857142857","99.44506104328525","71.68","1.2426834094081119e-26","3.107329865224984e-22","1.3315125399188025e-24"
